dataset,script_id,model,prompt_type,language,category,snippet,metric,n,mean,median,std,min,max,skewness,kurtosis_excess,shapiro_w,shapiro_p_value,normality_rejected_0_05,note
translation,,gpt,base,python,statistical_modelling_analysis,01_linear_regression_inference,avg_power_watts,100,17.182117452009994,17.189802294499998,0.34864695880534824,16.332639342,17.794601427,-0.2596673228834686,-0.6139729475045463,0.9761961844973907,0.06695282198546805,False,
translation,,gpt,base,python,statistical_modelling_analysis,01_linear_regression_inference,elapsed_seconds,100,0.58409813803,0.5839948045000001,0.0010103558491194238,0.582060444,0.586847439,0.41414043722480604,-0.10034143917094962,0.983762198817896,0.2577361901515413,False,
translation,,gpt,base,python,statistical_modelling_analysis,01_linear_regression_inference,energy_joules,100,10.0361,10.045,0.20712995481537233,9.53,10.39,-0.2945850968863879,-0.591727916605691,0.9740149401344126,0.04519211706800219,True,
translation,,gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,avg_power_watts,100,17.13320974326,17.179215628999998,0.3344155646412122,16.255979132,17.778419081,-0.5212950577567285,-0.1921370435273655,0.9701810047715618,0.022821746669822077,True,
translation,,gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,elapsed_seconds,100,0.73936131982,0.7393342685,0.001366306838128014,0.735693567,0.742579232,-0.17722762296073777,-0.29089081737856093,0.9897188468015029,0.6418922386740971,False,
translation,,gpt,base,python,statistical_modelling_analysis,02_logistic_regression_odds_ratios,energy_joules,100,12.667600000000002,12.7,0.24668353750659494,12.0,13.15,-0.5185655358957806,-0.07663406017258545,0.9733388260785331,0.04002838414037405,True,
translation,,gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,avg_power_watts,100,17.827926499129997,17.8771149775,0.3431945104692317,17.053532542,18.529287554,-0.40533587481633016,-0.3465218146832405,0.9745119061136578,0.049416588650445036,True,
translation,,gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,elapsed_seconds,100,0.4259760136099999,0.4259295485,0.0008089061431381801,0.424240944,0.428510809,0.20744926017779416,-0.09631987964816124,0.9853547218091722,0.3367493242665907,False,
translation,,gpt,base,r,data_manipulation_preprocessing,01_impute_encode_scale,energy_joules,100,7.5943,7.605,0.14853666690127865,7.27,7.94,-0.35537942247217696,-0.3450943247017717,0.9747817566896065,0.05187650894083688,False,
translation,,gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,avg_power_watts,100,17.816201823329997,17.863829629,0.30232385440345105,16.968088264,18.49702988,-0.5308369722004906,0.11388682250163784,0.9754242318230043,0.05824524634845752,False,
translation,,gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,elapsed_seconds,100,0.4319665892900001,0.4319934605,0.0007748608469998979,0.429955442,0.433609473,-0.04117685488590634,-0.23464593402203215,0.9920370325177604,0.8239022520269643,False,
translation,,gpt,base,r,data_manipulation_preprocessing,02_merge_aggregate_reshape,energy_joules,100,7.6961,7.72,0.13686899288049578,7.34,8.02,-0.4845217133138336,-0.026526931414392774,0.9754701428029304,0.05872958373320083,False,
translation,,gpt,base,r,data_visualization,02_distribution_boxplot,avg_power_watts,100,18.17898532054,18.230929232,0.32792802196100396,17.363566814,18.689692991,-0.5063109346143903,-0.5386022236864836,0.9600755498562956,0.004071377423142801,True,
translation,,gpt,base,r,data_visualization,02_distribution_boxplot,elapsed_seconds,100,0.59938480232,0.599022118,0.0026515991289727077,0.595356001,0.611715663,2.177948086142886,5.984780055718485,0.7768878098290235,5.125090390555903e-11,True,
translation,,gpt,base,r,data_visualization,02_distribution_boxplot,energy_joules,100,10.8962,10.93,0.20172879083191142,10.35,11.21,-0.630635044689594,-0.3558795897619982,0.9513972922092268,0.0010266076880221554,True,
translation,,gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,avg_power_watts,100,18.658537302659997,18.726238777,0.2813498784595836,17.572852362,19.04293101,-1.876655821714662,4.115402860163325,0.8253099826907956,1.6051744760650829e-09,True,
translation,,gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,elapsed_seconds,100,2.37754120847,2.3302303484999998,0.22193931011113066,2.160845728,3.4115857,3.2512784450379235,11.873124339964365,0.6283709006422782,1.5380589393983047e-14,True,
translation,,gpt,base,r,machine_learning_workflows,01_pipeline_cv_gridsearch_classification,energy_joules,100,44.3529,43.295,4.086353316129483,40.5,63.6,3.1907768917253834,11.46774430011813,0.637138106459914,2.312055878930011e-14,True,
translation,,gpt,base,r,machine_learning_workflows,02_regression_workflow_feature_importance,avg_power_watts,100,18.115291059220002,18.1993656195,0.2702101290109337,17.164833709,18.473555704,-1.7346158150410345,2.805149308376296,0.810338160312274,5.20871061332439e-10,True,
